살이 빠질 겸 근육을 키울 겸 운동을 많이 해요.	쌀이 근육이 크다릴 겸 운동을 많이 해요.
좋아지는 것이 몸뿐이 아니라 마음도 좋아져요.	좋아지는 것이 몸뿐만이 아니고 마음도 좋아져요.
3 년 전만 해도 건강을 관리하는 것이 중요한 것이라고 생각 안 했어요.	그것이 중요한 것이라고 생각.
그런데 , 건강관리하는 것이 이렇게 좋은 줄 몰랐어요.	그런데, 건강 관리하는 것이 이렇게 좋은 줄 몰랐어요.
하지만 , 관리하는 것이 여간 힘든 일이 아니에요.	하지만, 관리하는 것이 여간 힘든 일이 아니에요.
앞으로 더 열심히 할 거예요!	앞으로 더 열심히!
제가 한국말을 배우는 이유는 많지만 그 중에서 가장 중요한 이유는 우리 어머니와 할머니랑 이야기할 때 잘 통하기 위해서 배웁니다.	제가 한국말을 배우는 이유는 많지만 그중에서 가장 중요한 이유는 우리 어머니와 할머니랑 이야기할 때 잘 통하기 위해서입니다.
저는 미국에서 태어나고 지금까지 거기서 살아서 우리 어머니하고 할머니께서 제 행동과 생각을 가끔 가다 이해할 수 없어요.	저는 미국에서 태어나고 지금까지 거기서 살아서 우리 어머니하고 할머니께서 제 행동과 생각을 이해할 수 없어요.
저는 어머니하고 할머니를 행복하게 해 드리고 싶지만 , 항상 어머니와 NONE 할머니 마음대로는 할 수가 없어요.	저는 어머니하고 할머니를 행복하게 해 드리고 싶지만, 항상 마음대로는 할 수가 없어요.
5 월 초에 제 친구들하고 여행을 가려고 해요.	초에 제 친구들과 여행 가려고 해요.
작년에 친구들하고 태국에 갔는데 정말 좋았어요.	작년에 친구들과 태국에 갔는데 정말 좋았어요.
한국에 오니까 제 평생에 여행하러 제일 좋은 기회예요.	한국에 오니까 제 평생에 가장 좋은 여행 기회예요.
이번에는 중국에 가려고 했어요.	이번에는 중국에 가려고 했어요.
특히 북경이랑 홍콩에 가 보고 싶어요.	특히 베이징이랑 홍콩에 가 보고 싶어요.
북경에서 전통을 많이 볼 수 있을 것 같아요.	베이징에서 전통을 많이 볼 수 있을 것 같아요.
그리고 홍콩에서 재미있게 놀 수 있을 것 같아요.	그리고 홍콩에서 재미있게 놀 수 있을 것 같아요.
한국 여행사로 가면 싸고 위험하지 않아요.	한국 여행사로 가면 싸고 위험하지 않아요.
전 가기 전에 중국어를 조금 배우고 싶어요.	제가 가기 전에 중국어를 조금 배우고 싶어요.
제가 아는 누나가 중국어과이니까 그 누나한테서 제일 간단하고 쉬운 생활 단어를 배우고 싶어요.	제 아는 누나가 중국어과이니까 그 누나한테서 제일 간단하고 쉬운 생활 단어를 배우고 싶어요.
그리고 그 누나가 유학생으로 북경에 갔으니까 재미있고 신기한 곳을 가르치려고 부탁할 거예요.	그리고 그 누나가 유학생으로 북경에 갔으니까 재미있고 신기한 곳을 가르치려고.
제 누나가 중국에 대해서 얘기할 때 항상 조심해야 되는 말해요.	제 누나가 중국에 대해서 얘기할 때 항상 조심해야 한다고 말해요.
물건을 사면 첫값을 반까지 깎아야 된대요.	물건을 사면 첫값의 반까지.
그리고 중국 음식이 입맛에 맞지 않은 말을 많이 들었어요.	그리고 입맛에 맞지 않는 말 많이 들었어요.
다음 주에 친한 친구가 졸업하고나서 미국에 돌아갈 거예요.	다음 주 졸업하고 나서 미국에.
그래서 송별회를 해야지 그냥 미국에 돌아가면 안 돼요.	그래서 송별회를 해야지 그냥 가면 안 돼요.
다른 친구가 내 친구를 위한 송별회를 하는 생각이 있건 없건 송별회를 할 거예요.	다른 친구를 위한 송별회를 하는 생각이 있건 없건일 거예요.
게다가 천에 담은 선물이며 카드며 그 친구에게 줄 게요.	게다가 청에 담은 선물이며 카드며 그 친구에게.
재미있고 좋은 송별회를 하자면 비싼 불고기집에 가야 해요.	재미있고 좋은 송별회를 하려면 비싼 불고기집에서.
형제 갈비집이 맛있다고들 해요.	형제 갈빗집이 맛있다고들 해요.
갈비맛으로는 형제 갈비집을 따를 가게가 없어요.	갈비 맛집으로는 형제 갈비집을 따를 가게가 없어요.
그리고 먹는 후에 노래방에서 노래를 부르든 PC방에 가든 계획을 세울 거예요.	그리고 노래방에서 노래를 부르든 PC방에 가든 계획을 세울 거예요.
친구가 미국에 돌아가면 섭섭할 거예요.	친구가 미국에 돌아가면 섭섭할 거예요.
그 친구가 나를 떠나면 앞으로 어떻게 하지요!	그 친구가 나를 떠나면 안 돼!
어렸을 때부터 한국에 자주 왔는데도 한국말은 서툴렀어요.	어렸을 때부터 한국에 자주 왔는데도 한국말은 서툴렀어요.
물론 뉴욕에서 태어났기 때문에 영어만 할 수 있겠죠.	물론 뉴욕에서 태어났기 때문에 영어밖에 할 수 없겠죠.
그런데 내가 보기에는 미국 여권을 가지고 있지만 나는 한국 사람이에요.	그런데 내가 보기에는 미국 여권을 가지고 있지만 나는 한국 사람이에요.
내 엄마와 아빠가 한국분이니까 물론 내가 한국 사람이 되잖아요.	내 엄마와 아빠가 한국분이니까 물론 나도 한국인이 되잖아요.
그렇지만 한국말을 못하는 한국 사람이 없잖아요.	그렇지만 한국말을 못 하는 한국 사람이 없잖아요.
그래서 미국에 있는 대학교를 졸업 다하고 한국에 있는 연세어학당에 입학하기로 했어요.	그래서 미국에 있는 대학교를 졸업하고 한국에 있는 연세어학당에 입학하기로 했어요.
여기서 1 년 동안 공부해서 진짜 한국 사람처럼 말하고 싶어요.	여기서 공부해서 정말 말하고 싶어요.
지금까지 6 개월이 벌써 지났고 내 말하기가 많이 늘었어요.	지금까지 벌써 지냈고 제 말하기가 많이 늘었어요.
아직도 모르는 게 많지만 시작이 반이라는 말이 있잖아요.	아직도 많지만 시작이 반이라는 말이 있잖아요.
그렇게 생각하고 최선을 다하면서 이번 학기가 끝나서 내 소원을 성취한 거죠?	그렇게 생각하고 좌절을 다하면서 이번 학기에 끝나서 내 소원을?
한국인의 모임에서는 가족 모임이 앞장 서고 있다.	한국인의 모임에서는
저는 호주에서 살다가 보니 가족 모임은 많이 없었다.	저는 호주에 많이 없었다.
지금까지 호주에서 가족 모임이 있었던 것보다 한국에서 일 년 동안 가족 모임을 가 본 적이 더 많다.	지금까지 호주보다 한국에 더 많이 있다.
한국인들이 정이 강하다고 들었는데 가족 모임에 자주 가 보니깐 그것을 피부로 느끼게 되었다.	한국인들이 가족 묘에 그것을 두었다.
내가 만나 보지 못한 가족들도 만났고 가족끼리 다 모이니까 얼마나 기쁜지 말로 설명할 수가 없다.	내가 못 본 가족들도 만났고 가족끼리 얼마나 기쁜지 말로 설명할 수 없다.
할머니부터 ( 여왕 ) 큰아버지로 나랑 사촌 동생들까지 3 세대가 모이는 것이 처음이었다.	할머니부터 (여왕) 큰아버지로 나랑 사촌 동생들까지 처음이었다.
그 다음부터는 자주 만나기로 했으므로 행복하게 가족과 함께 시간을 보낼 수 있을 기회가 많으니 나는 기쁘다.	자주 행복하게 기회가 많으니 나는 기쁘다.
제가 이 년 전에 대학교를 졸업했어요.	제가 대학교를 졸업했어요.
하지만 어제 같아요.	하지만 어제처럼 같아요.
세월이 마치 쏜 살처럼 빠르다는 말이 맞아요.	세월이 마치 쏜살처럼 빠르다는 말이 맞아요.
이 년 동안 많이 배웠어요.	많이 배웠어요.
그렇지만 아직도 배울 것이 남았어요.	그렇지만 아직도 남아있어요.
대학원을 ( 법대 ) 시작하면 땀을 뻘뻘 흘리면서 열심히 공부해야지.	시작하면 열심히 공부해야지.
좋은 변호사로 좋은 취직할 수 있지요.	좋은 변호사로 좋은 취직을 할 수 있지요.
콩 심은데 콩 나고 팥 심은데 팥 난다고 말이 맞아요.	콩 심은 데 말이 맞아요.
법을 공부하면서 한국어도 계속 공부하고 싶어요.	한국어도 계속 공부하고 싶어요.
이렇게 해야지 한국말을 안 잊어버리지요.	이렇게 해야지 한국말을 안 잃어버리지요.
혹시 한국어학당에 다시 올 수 있으면 좋을텐데.	혹시 한국어학당이 다시 있으면 좋을 텐데.
어쨋든.	어쨌든.
이번 학기는 생각보다 더 재미있었어요.	이번 학기는 생각보다 더 재미있었어요.
고맙습니다!	고맙습니다!
제 생각에 가족이 인생에 제일 중요한 것 같습니다.	제 생각에 가족이 인생에 제일 중요한 것 같습니다.
친구들은 쉽게 사귈 수 있고 좀 힘들어지면 쉽게 헤어질 수 있지만 가족은 무슨 일이 생겨도 항상 옆에 있어 주고 피할 수도 없습니다.	친구들은 쉽게 사귈 수 있고 좀 힘들어지면 쉽게 헤어질 수 있지만 가족은 생겨도 항상 옆에 있어서 피할 수도 없습니다.
그러니까 친구들은 많이 사귈 수 있고 안 만나게 될 수도 있지만 아버지는 항상 아버지고 어머니는 항상 어머니고 형제는 항상 형제입니다.	그러니까 친구들은 많이 사귀어도 안 만나게 될 수도 있지만 아버지는 항상 아버지고 어머니는 항상 어머니고 형제는 항상 형제입니다.
제가 이 세상에서 제일 사랑한 사람들은 우리 가족입니다.	제가 가장 사랑하는 사람들은 우리 가족입니다.
부모님들 때문에 짜증이 난 일이 많이 있고 동생이랑 자주 싸우지만 저한테 소중한 사람들입니다.	부모님들 때문에 짜증이 난 일이 많이 있고 동생이랑 자주 싸우지만 저한테 소중한 사람들입니다.
한국에 있으니까 가족이 더 그립지만 가족이랑 너무 친하기 때문에 거리감이 느껴지지 않습니다.	한국에 있으니까 가족이 더 그립지만 가족이랑 너무 친하기 때문에 거리감을 느끼지 않습니다.
제가 제일 그리운 시간은 부모님들하고 함께 술을 마시는 것입니다.	제가 제일 그리운 시간은 부모님들하고 함께 술 마시는 것입니다.
술을 마시면서 재미있는 이야기를 많이 듣고 아버지랑 차츰차츰 친해지고 우리 어머니는 부엌에서 맛있는 안주를 만들고 있었다.	술 마시면서 재미있는 이야기 많이 듣고 아버지랑 차츰차츰 친해지고 우리 어머니는 부엌에서 마실 안주를 만들고 있었다.
좀 취하면 우리 아버지께서 동생을 붙들고 자꾸 한 잔 먹이려고 했습니다.	좀 취하면 우리 아버지가 동생을 부르고 자꾸 한 잔 먹이려고 했습니다.
우리 삶에 스트레스가 두 가지가 있습니다.	우리 삶에 스트레스가 있습니다.
해결할 수 있는 스트레스하고 해결할 수 없는 스트레스.	해결할 수 있는 스트레스와 해결할 수 없는
해결할 수 있는 스트레스를 해소하고 싶으면 그 스트레스의 원인을 깨달은 후에 해답을 찾아야 됩니다.	해결할 수 있는 스트레스를 해소하고 싶으면 그 스트레스의 원인을 깨달은 후에 해답을 찾아야 됩니다.
예를 들면 , 학교 성적이 좋지 않아서 스트레스가 쌓여 있으면 먼저 학교 성적을 개선할 거라고 마음을 먹어야 합니다.	예를 들면, 학교 성적이 좋지 않아서 스트레스가 쌓여 있으면 먼저 학교 성적을 개선하겠다고 마음을 먹어야 합니다.
그 후에 형편 없는 학교 성적의 원인을 찾아내야 돼요.	그 후에 형편없는 학교 성적의 원인을 찾아내야 돼요.
공부를 열심히 안하나?	공부를 열심히 안 하나?
공부를 열심히 하는데 실력이 나쁘나?	공부를 열심히 하는데 실력이 나쁘니?
그러면 공부법에 문제가 있나?	그러면 공부법에 문제가 있나?
수업 시간 때 집중하기가 어렵나?	때에 집중하기가 어렵나?
등 ... 원인을 찾았던 후에 가장 좋은 해답을 이행해야 돼요.	등 ... 원인을 찾은 후에 가장 좋은 해답을 이행해야 돼요.
혼자서 처리하지 못하면 유능한 사람한테 도움을 받아야 합니다.	혼자서 처리하지 못하면 유능한 사람에게 도움을 받아야 합니다.
현재 사회에서 살아가면서 스트레스가 쌓이는 것이 마련입니다.	현재 사회에서 살아가면서 스트레스가 쌓이는 것이 마련입니다.
모든 사람들은 근본적인 스트레스 수준을 경험합니다.	모든 사람은 근본적인 스트레스 수준을 경험합니다.
물론 지위마다 역할마다 스트레스의 정도하고 종류가 다르지요.	물론 지위마다 역할마다 스트레스 정도와 종류가 다르지요.
그런데 뭐니 뭐니 해도 인간들이 해결하고 해소할 수 없는 스트레스도 있습니다.	그런데 인간들은 해결하거나 해소할 수 없는 스트레스도 있습니다.
이런 스트레스는 힘이 미치지 않는 등 지배할 수 없는 원인 때문에 일어납니다.	이런 스트레스는 힘이 미치지 않는 등 지배할 수 없는 원인 때문에 발생합니다.
이런 스트레스를 잘 처리하지 않으면 몸하고 마음을 약화시킬 수 있습니다.	이런 스트레스를 잘 처리하지 않으면 몸과 마음을 약화시킬 수 있습니다.
원인을 해소할 수 없는 스트레스는 직접적인 해답이 없습니다.	원인을 해소할 수 없는 스트레스에는 직접적인 해답이 없습니다.
제일 좋은 방법은 그 스트레스에 신경을 쓰지 않고 기분 전환이 되는 활동을 해야 됩니다.	제일 좋은 방법은 그 스트레스에 신경을 쓰지 않고 기분 전환이 되는 활동을 하는 것입니다.
예를 들면 운동이든 미술이든 좋아하는 것을 해야 됩니다.	예를 들면 운동이든 미술이든 좋아하는 것을 해야 됩니다.
스트레스는 완전히 나쁜 것이 아님니다.	스트레스는 완전히 나쁜 것이 아닙니다.
적당한 정도로 우리 일생에 유익하지요.	적당한 정도로 우리 일생에 유익하지요.
스트레스가 인간들을 문제를 처리하게 만들고 게다가 모든 것을 더 잘하게 만듭니다.	스트레스가 인간들이 문제를 처리하게 만들고 게다가 모든 것을 더 잘하게 만듭니다.
그런데 스트레스가 너무나 지나치게 쌓이면 유해한 결과도 가능합니다.	그런데 스트레스가 너무 지나치게 쌓이면 유해한 결과도 가능합니다.
제가 왜 한국말을 배운지 가족 때문이에요.	저는 한국말을 배우는 이유가 가족 때문이에요.
미국에서 태어나고 해서 한국말이 서툴러요.	미국에서 태어나서 한국말이 서툴러요.
할머니와 할아버지를 방문할 때 엄마와 아빠가 있어서 한국말이 필요가 없었어요.	할머니와 할아버지께 방문할 때 엄마와 아빠가 있어서 한국말을 필요로 하지 않았어요.
그렇지만 대학교 때 부모님들께서 50대가 되었어요.	그렇지만 대학교 때 부모님이 50대가 되었어요.
그때 부모님께서 돌아가신다면 어떻게 하냐고 했어요.	그때 부모님이 돌아가시면 어떻게 하냐고 했어요.
친척집에 가면 어떻게 통할 거라고 생각했어요.	친척집에 가면 어떻게 생각했나요?
그래서 대학교를 졸업한 후에 부모님께서 나를 한국에 보냈어요.	그래서 대학교를 졸업한 후에 부모님이 나를 한국에 보냈어요.
작년에 전남에 살았어요.	작년에 전남에 살았어요.
시골이니까 , 외국인들이 별로 없었어요.	시골이니까 외국인들이 별로 없었어요.
처음에는 한국말을 많이 썼는데 시간이 지나가서 또 외국인과 사귀어서 영어만 썼어요.	처음에는 한국말을 많이 썼는데 시간이 지나면서 외국인 친구를 사귀어서 영어만 썼어요.
그랬더니 올해 연세 어학당에 왔어요.	그랬더니 올해 연세 어학당에 왔어요.
이젠 친척들과 얘기하는 것이 많이 좋아졌어요.	이제 친척들과 얘기하는 것이 많이 좋아졌어요.
제가 어렸을 때는 이런 생각을 했지요.	제가 이런 생각을 했지요.
누가 뭐래도 나는 꼭 의사나 변호사가 될 거라고 결정했습니다.	누가 뭐래도 나는 꼭 의사나 변호사가 되기로 결정했습니다.
그런데 커 가면서 생각이 달라졌습니다.	그런데 생각이 달라졌습니다.
변호사 일은 너무 재미가 없을 것 같고 , 의사는 되고 싶은데 과학은 싫고 그래서 어렸을 때 꿈을 포기했습니다 ".	너무 재미가 없을 것 같고, 의사는 되고 싶은데 과학은 싫고 그래서 꿈을 포기했습니다.
대학을 입학한 후 회계사가 되고 싶다는 생각이 들었습니다.	대학을 회계사가 되고 싶다는 생각이 들었습니다.
그런데 왠지 공부하는 게 그렇게 지겨울까요 ... 공부는 하기 싫고 노는 것만 좋아하다보니 전공은 역사로 선택했습니다.	그런데 왠지 그렇게 지겨울까요... 노는 것만 좋아하다 보니 전공은 역사로 선택했습니다.
그 중에서도 제일 쉬운 것 - 미국 역사 , 아직도 회계사가 되고 싶은 마음은 있어요.	그 중에서도 제일 역사, 아직도 회계사가 되고 싶은 마음은 있어요.
대학교에서 전공한 과목은 제가 하고 싶은 직업과 아마 관계도 없는 것은 알아요.	대학교에서 전공한 과목은 제가 하고 싶은 직업과 아마 관계도 알아요.
어학당에서 공부를 마친 후 미국에 돌아가서 대학원을 다니고자 합니다.	어학당에서 공부를 마친 후 미국에 돌아가서 대학원을 다니고자 합니다.
그리고 나서 회계사 자격증을 따고자 합니다.	그리고 나서 회계사 자격증을 따고자 합니다.
어학당에서 공부도 마치고 , 대학원도 다니다가 보면 의사도 못 되고 , 변호사도 못 되고 , 회계사도 못 되는 것Z 아닐까요 "?	어학당에서 공부도 마치고, 대학원도 다니다 보면 의사도, 변호사도, 회계사도 될 수 있지 않을까요?
평생 내 직업은 학생일까요?	평생 내 직업은 학생일까요?
한국에 오기 전에 한국 사람들이 고집을 부린다고 생각을 했습니다.	한국에 오기 전에 한국 사람들이 고집이 세다고 생각했습니다.
자기와 자기 가족에 대한 생각만 하는 선업관이 있었습니다.	자기와 자기 가족에 대해서만 생각하는 선입관이 있었습니다.
한국에 온 지 일 년 됐고 한국 친구들 몇 명하고 사귀어서 이런 선입관이 달라졌습니다.	한국에 왔고 한국 친구들을 사귀어서 이런 선입견이 달라졌습니다.
뉴욕에서 테러 사건이 일어났을 때 한국 친구들이 저한테 전화나 이메일을 해서 가족은 어떠냐 했을 때 마음이 따뜻해졌습니다.	뉴욕에서 테러 사건이 일어났을 때 저한테 전화나 이메일을 해서 가족은 어떤지 마음이 따뜻해졌습니다.
저에 대한 관심이 진짜 있나 보다고 생각을 했습니다.	저에 대한 관심이 진짜 생각을 했습니다.
한국말 공부를 할 때 너무 힘들면 친구 두 명이 한 시간 이상 걸렸는데 몇 번 우리 집이나 신촌 근처에 와서 큰 도움을 주었습니다.	한국말 공부가 너무 힘들었는데 친구가 한 시간 이상 걸려서 몇 번 우리 집이나 신촌 근처에 와서 큰 도움을 주었습니다.
처음 지난 방학이 끝나서 한국에 돌아올 때 요도 없고 바닥 위에 놓은 이불도 없어서 한 친구의 그의 친구한테 쓸 수 없는 매트를 빌려달라고 멀리서 우리집까지 가지고 왔습니다.	처음 끝나서 한국에 도착하지도 않았고 바닷가 위에 놓을 이불도 없어서 한 친구의 그의 친구에게 없는 매트를 빌려달라고 멀리서 우리 집까지 가지고 왔습니다.
제일 크게 도와 줄 때는 최근에 고민도 많고 기분이 나빠서 한국 친구가 저를 위해서 기도를 했습니다.	제일 큰 도움과 최근에 고민도 많고 기분이 나빠서 한국 친구가 저를 위해서 기도를 했습니다.
그때 그때 한국인의 신앙과 헌신적인 마음이 얼마나 큰지 발견합니다.	그때그때 한국인의 신앙과 헌신적인 마음이 얼마나 큰지 발견합니다.
어떤 때 이런 생각을 합니다.	이런 생각을 합니다.
한국 사람만큼 다른 사람을 사랑할 수 있으면 좋겠다고 생각합니다.	한국사람만큼 다른 사람이 있으면 좋겠다고 생각합니다.
대중 문화가 생활에 끼치는 영향에는 좋은 것들이 많습니다.	생활에 끼치는 영향에 좋은 것들이 많습니다.
특히 저는 스포츠와 노래를 좋아하기 때문에 항상 그것이 없으면 어떻게 내 생활을 바꿀까 생각해요.	특히 저는 스포츠와 노래를 좋아하기 때문에 항상 그것이 없으면 어떻게 내 생활이 바뀔까 생각해요.
그것이 없으면 내 인생도 허무해진다고 생각해요.	그걸 없애면 내 인생도 허무해진다고 생각해요.
대중 문화에 접하는 값이 차차 비싸진 반면에 스포츠와 노래는 복잡하게 돼서 각각 개인에 맞춰요.	접하는 값이 차차 비싸진 반면에 스포츠와 노래는 복잡해져서 각각 개인에 맞춰요.
그리고 심심한 시간이나 가벼운 일을 할 때나 이야기를 하면서 즐겁게 지낼 수 있어요.	그리고 심심한 시간이나 가벼운 일할 때나 이야기를 하면서 즐겁게 지낼 수 있어요.
그리고 쉽게 생각하면서 접을 수 있고 기분이 좋게 돼서 화가 날 때가 줄어요.	그리고 쉽게 생각하면서 접을 수 있고 기분이 좋아져서 화가 날 때가 줄어요.
눈으로 보고 마음에 기쁜 느낌이 생길 때 행복이나 세상을 볼 때 자기 눈에 보는 생각이 사람마다 다르기 때문에 행복을 찾을 때도 사람마다 다르다.	눈으로 보고 마음에 드는 기쁜 느낌이 행복이나 세상을 보는 생각이 사람마다 다르기 때문에 행복은 사람마다 다르다.
가족이랑 지내든 , 일을 많이 하든 , 다른 사람을 도와 주든 대부분은 행복을 찾고 싶으면 이 3 가지 중에서 하나를 선택한다.	가족이랑 지내든, 일을 하든, 다른 사람과 함께 하든 대부분은 행복을 찾고 싶으면 이 중에서 하나를 선택한다.
